ID,QUESTION_TEXT,HINT,QUESTION_TYPE,CATEGORY,DIFFICULTY,LANGUAGE,ANSWER_OPTION_A,ANSWER_OPTION_B,ANSWER_OPTION_C,ANSWER_OPTION_D,ANSWER_CORRECT,HAS_ORDERED_ANSWERS,ANSWER_EXPLANATION,ANSWER_AUDIO,ANSWER_VIDEO,ANSWER_ACCESSIBLE_URL,ANSWER_ACCESSIBLE_URL_TEXT,ANSWER_SCIENTIFIC_URL,ANSWER_SCIENTIFIC_URL_TEXT,ANSWER_READING_RECOMMENDATION,ANSWER_IMAGE_URL,ANSWER_IMAGE_EXPLANATION,ANSWER_EXTRA_INFO,AUTHOR,VALIDATOR,VALIDATION_STATUS,ADDED,CREATED,UPDATED,TAGS_LIST
146,"En France, combien y a-t’il d’installations de remontées mécaniques (télésièges, téléskis, téléphériques, télécabines) ?",,QCM,8,3,Français,1 600,3 200,6 400,12 800,b,True,Il y a en France un peu plus de 3200 installations de remontées mécaniques,,,,,http://www.strmtg.developpement-durable.gouv.fr/IMG/pdf/parc_et_trafic_2018.pdf#page12,,,,,,laydgeur,,Écartée,2019-03-07,2020-04-26 00:00:00,2020-05-10 00:00:00,"[1, 48]"
147,"Quelle est la puissance totale de la dernière génération de Formule 1 (V6 de 1,6 L hybride avec turbo) ?",,QCM,8,2,Français,350 ch,550 ch,750 ch,950 ch,d,True,Le groupe propulseur Renault E-Tech 19 qui équipe la monoplace Renault de cette année a une puissance totale de plus de 950 chevaux,,,https://www.renaultsport.com/-formula-1-car-.html,Motor sport and Formula 1 in our DNA - Renault Group,,,,,,,laydgeur,,Écartée,2019-03-08,2020-04-26 00:00:00,2020-05-07 00:00:00,[35]
148,Quelle est la première énergie utilisée au Moyen-Orient ?,,QCM,5,2,Français,Gaz,Hydrolique,Pétrole,Solaire,a,False,"La première énergie utilisée au Moyen-Orient est le gaz avec 407 Mtep en 2016, contre 317 pour le pétrole",,,,,https://www.iea.org/data-and-statistics?country=WORLD&fuel=Energy%20supply&indicator=Total%20primary%20energy%20supply%20(TPES)%20by%20source,Data overview - IEA,,,,,laydgeur,,Écartée,2019-03-11,2020-04-26 00:00:00,2020-05-10 00:00:00,[65]
149,Quel pays est le premier producteur mondial de gaz ?,,QCM,5,1,Français,Canada,États-Unis,Iran,Russie,b,False,"Les États-Unis totalisent plus de 20% de la production mondiale de gaz, notamment grâce au boom du gaz de schiste depuis le début des années 2010.
La Russie est juste derrière en 2ème producteur mondial.",,,,,https://www.iea.org/reports/key-world-energy-statistics-2019,Key World Energy Statistics 2020 – Analysis - IEA,,,,image originale: https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/images/questions/laydgeur/047.jpg,laydgeur,Matthieu Massart,Validée,2019-03-13,2020-04-26 00:00:00,2020-09-28 00:00:00,[41]
150,Prenons la consommation de 1 kg des quatre aliments suivants. Lequel génère le plus de gaz à effet de serre ? (en équivalent CO2),,QCM,2,2,Français,Beurre,Porc,Saumon,Vin,a,False,"10 kg d'équivalent CO2 pour 1 kg de beurre. Ce chiffre tient compte de tout le processus d’élaboration : production, transformation, conditionnement, transport. Il faut en effet une vingtaine de litres de lait pour faire 1 kg de beurre. On mange certes pas les mêmes quantités de beurre que du reste !",,,,,https://www.statistiques.developpement-durable.gouv.fr/sites/default/files/2018-10/Datalab-25-menages-environnement-cc-ed-2017-oct2017-b.pdf,,,,,"images alternatives: 
- https://pbs.twimg.com/media/DN6nizmUQAAGXwY.jpg
- https://jancovici.com/wp-content/uploads/2010/01/assiette_graph5_en.png",laydgeur,Matthieu Massart,Validée,2019-03-13,2020-04-26 00:00:00,2020-09-28 00:00:00,[5]
151,Quel est le potentiel de réchauffement global sur 100 ans du gaz hexafluorure de soufre (formule SF6) utilisé dans l’industrie comparé à celui du CO2 ?,,QCM,1,3,Français,23,230,2 300,23 000,d,True,"Cela signifie que sur 100 ans, un kilo de SF6 a un effet équivalent à 23.5 tonnes de CO2 (chiffres à date de 2019). Le SF6 fait partie des gaz fluorés, qui sont utilisés dans diverses applications : réfrigérateurs, systèmes de refroidissement, gonflement de la mousse, commutateurs électriques, bulles d'air des chaussures de sport ou encore pneus de voiture.",,,https://www.ademe.fr/entreprises-monde-agricole/reduire-impacts/reduire-emissions-polluants/dossier/gaz-fluores/gaz-fluores-sources-demissions-impacts,Gaz fluorés : les sources d’émissions et les impacts – Ademe,https://www.statistiques.developpement-durable.gouv.fr/sites/default/files/2018-12/datalab-46-chiffres-cles-du-climat-edition-2019-novembre2018_1.pdf,,,,,image originale: https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/images/questions/laydgeur/049.png,laydgeur,Matthieu Massart,Validée,2019-03-15,2020-04-26 00:00:00,2020-09-28 00:00:00,[12]
152,"En France, quelle a été l’année la plus chaude depuis le début du 20ème siècle jusqu'en 2019 ?",,QCM,1,1,Français,2003,2011,2014,2018,d,True,"Il a fait +1,4 °C en moyenne par rapport à la moyenne de référence 1981-2010. Viennent ensuite les années 2014 (+1,2 °C) et 2019 (+1,1 °C).",,,https://www.lemonde.fr/les-decodeurs/article/2019/01/08/2018-quatrieme-annee-la-plus-chaude-dans-le-monde-la-plus-chaude-en-france-et-dans-votre-ville_5406370_4355770.html,"2018, quatrième année la plus chaude dans le monde, la plus chaude en France. Et dans votre ville ?",http://www.meteofrance.fr/actualites/78251648-france-2019-au-3e-rang-des-annees-les-plus-chaudes,,,,,image originale: https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/images/questions/laydgeur/050.jpg,laydgeur,Matthieu Massart,Validée,2019-03-15,2020-04-26 00:00:00,2020-09-28 00:00:00,"[1, 51]"
153,Quelle est la part du pétrole et gaz (en tonnage) dans le commerce maritime international ?,,QCM,5,2,Français,5 %,10 %,20 %,30 %,d,False,"Soit plus de 3,1 milliards de tonnes transportées chaque année.",,,,,https://unctad.org/en/PublicationsLibrary/rmt2018_en.pdf,,,,,image originale: https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/images/questions/laydgeur/051.jpg,laydgeur,Matthieu Massart,Validée,2019-03-18,2020-04-26 00:00:00,2020-09-28 00:00:00,"[11, 33, 41, 59, 86]"
154,"En 2017, quel pays a construit et mis à l’eau le plus de navires pétroliers ? (en tonnage)",,QCM,5,2,Français,Chine,Corée du Sud,Japon,Philippines,b,False,"Le pays qui a livré le plus de navires pétroliers en 2017 est la Corée du Sud avec un total de 10,8 millions de tonnes (55% du total mondial). La Chine est 2ème pour les pétroliers mais 1ère tous navires confondus.",,,,,https://unctad.org/en/PublicationsLibrary/rmt2018_en.pdf,,,,,,laydgeur,,Écartée,2019-03-19,2020-04-26 00:00:00,2020-05-10 00:00:00,"[11, 33, 59]"
155,"Le détroit d’Ormuz, à l'entrée du Golfe Persique, est la voie où transitent le plus de tankers pétroliers au monde. Combien de barils de pétrole y transitent chaque jour ?",,QCM,5,2,Français,"20,000 barils/jour","200,000 barils/jour",2 millions de barils/jour,20 millions barils/jour,d,True,"Le détroit d’Ormuz voit passer chaque jour 18,5 millions de barils, soit ~30% du commerce maritime de pétrole mondial. Ce volume correspond à environ 15 pétroliers chargés sortant chaque jour (+15 navires vides entrant).",,,https://www.lepoint.fr/monde/ormuz-le-detroit-ou-tremble-le-monde-31-07-2019-2327820_24.php,"Ormuz, le détroit où tremble le monde - Le Point",https://www.eia.gov/international/analysis/special-topics/World_Oil_Transit_Chokepoints,,,,Basé sur des chiffres de 2016.,"images alternatives:
- https://cdn.statcdn.com/Infographic/images/normal/18367.jpeg
- https://media.lesechos.com/api/v1/images/view/5d0247ee8fe56f268c7e7557/contenu_article/image.jpg",laydgeur,Matthieu Massart,Validée,2019-03-20,2020-04-26 00:00:00,2020-09-28 00:00:00,"[11, 33, 59, 65]"
156,Les pétroliers de classe ULCC (Ultra Large Crude Carrier) sont ceux dont la capacité de transport excède 320 000 tonnes. Quelle est leur consommation moyenne de carburant ?,,QCM,5,3,Français,5 tonnes par jour,25 tonnes par jour,50 tonnes par jour,100 tonnes par jour,d,True,La consommation des plus grands pétroliers est de l’ordre de 100 tonnes (~100 000 litres) de carburant par jour. Leurs moteurs ont une puissance de l’ordre de 35 000 chevaux.,,,,,,,,,,Sources : - http://atheniangroup.com/pdf/Specs.pdf page 2 - http://imo.org/en/OurWork/Environment/PollutionPrevention/AirPollution/Documents/Third Greenhouse Gas Study/GHG3 Executive Summary and Report.pdf page 55,laydgeur,Matthieu Massart,Validée,2019-03-21,2020-04-26 00:00:00,2020-09-28 00:00:00,"[11, 33, 59]"
157,Quelle a été la pire marée noire (en tonnes de pétrole déversées) ?,,QCM,3,3,Français,"Amoco Cadiz (1978, au large de la Bretagne)","Atlantic Empress (1979, au large de Trinité-et-Tobago)","Exxon Valdez (1989, au large de l'Alaska)","Torrey Canyon (1967, à l'embouchure de la Manche)",b,False,"Le plus gros déversement en mer causé par un pétrolier est celui de l’Atlantic Empress en 1979, avec 287 000 tonnes. Cette marée noire a eu lieu au large, et les hydrocarbures n’ont pas atteint les côtes. Les marées noires qui ont le plus de retentissement et qui font le plus de dégâts sont celles qui ont lieu près des côtes, comme l’Amoco Cadiz en France ou l’Exxon Valdez en Alaska.",,,https://www.rts.ch/info/sciences-tech/environnement/9259363-les-marees-noires-sont-de-moins-en-moins-frequentes-et-devastatrices.html,Les marées noires sont de moins en moins fréquentes et dévastatrices - rts.ch - Environnement,http://www.itopf.org/knowledge-resources/data-statistics/statistics/,,,,,"images originales:
- https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/images/questions/laydgeur/055a.jpg
- https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/images/questions/laydgeur/055b.jpg",laydgeur,Matthieu Massart,Validée,2019-03-22,2020-04-26 00:00:00,2020-09-28 00:00:00,"[9, 11, 33, 59, 93]"
158,"Si l’hydroélectricité chinoise était un pays, quel serait sa place dans le classement mondial de la production d’électricité ?",,QCM,5,1,Français,4ème,8ème,12ème,16ème,a,True,"En 2016, la production hydroélectrique de la Chine a été de 1200 TWh. Si cette production était l’œuvre d’un pays, celui-ci serait à la 4ème place mondiale, juste après l’Inde.",,,,,https://www.iea.org/reports/key-world-energy-statistics-2019,Key World Energy Statistics 2020 – Analysis - IEA,,,,autre image originale: https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/images/questions/laydgeur/056b.jpg,laydgeur,Matthieu Massart,Écartée,2019-03-26,2020-04-26 00:00:00,2020-06-24 00:00:00,"[8, 10, 39]"
159,En quelle année les émissions de CO2 par habitant en Chine ont dépassé celles en France ?,,QCM,2,2,Français,1989,1999,2009,Ce n’est pas le cas,c,True,"Les émissions de CO2 par habitant de la Chine ont dépassé celles de la France en 2009. En 2016, elles sont à 7,6 tonnes par chinois, contre 5 tonnes par français.",,,,,https://www.statistiques.developpement-durable.gouv.fr/sites/default/files/2018-12/datalab-46-chiffres-cles-du-climat-edition-2019-novembre2018_1.pdf,,,,,,laydgeur,,Écartée,2019-03-26,2020-04-26 00:00:00,2020-05-10 00:00:00,"[1, 10]"
160,"La France est le 10ème producteur d’électricité mondial, avec environ 550 TWh par an.
En comparaison, de combien la Chine a-t-elle augmenté sa production d'électricité entre 2005 et 2015 ?",,QCM,5,2,Français,L'équivalent de la production française,2 fois la production française,4 fois la production française,6 fois la production française,d,True,"En 10 ans, entre 2005 et 2015, la Chine est passée 1er producteur mondial d'électricité (devant les États-Unis), en augmentant sa production de plus de 3300 TWh, soit 6 fois la production totale d'électricité française.

Les deux tiers de cette augmentation ont été faite à partir de charbon, et 20% à partir d'hydroélectricité.",,,,,https://www.iea.org/data-and-statistics?country=WORLD&fuel=Energy%20supply&indicator=Total%20primary%20energy%20supply%20(TPES)%20by%20source,Data overview - IEA,,,,,laydgeur,Matthieu Massart,Validée,2019-03-27,2020-04-26 00:00:00,2020-09-28 00:00:00,"[1, 10, 39]"
161,Quelle est la part de la Chine dans la production mondiale de charbon ?,,QCM,5,2,Français,25 %,35 %,45 %,55 %,c,True,"La Chine a produit en 2017 la quantité absolument colossale de 3,3 milliards de tonnes de charbon. Le deuxième producteur mondiale, l'Inde, en produit 5 fois moins.",,,,,https://www.iea.org/reports/key-world-energy-statistics-2019,Key World Energy Statistics 2020 – Analysis - IEA,,,,"image originale: https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/images/questions/laydgeur/059.jpg
image alternative: https://ourworldindata.org/grapher/exports/coal-production-by-region.png (affiche la production de charbon par région, pas par pays)",laydgeur,Matthieu Massart,Validée,2019-03-28,2020-04-26 00:00:00,2020-09-28 00:00:00,"[10, 40]"
162,"En 2016, si on devait comparer les pertes par transformations du système énergétique chinois à la consommation totale d'un autre pays, lequel serait-ce ?",,QCM,5,3,Français,Brésil,France,Inde,Japon,c,False,"En 2016, les pertes du système énergétique chinois ont été de 817 millions de tep (tonne équivalent pétrole), ce qui correspond quasiment à la totalité de l’énergie utilisée en Inde, 3ème mondial (862 Mtep).",,,,,https://www.iea.org/reports/key-world-energy-statistics-2019,Key World Energy Statistics 2020 – Analysis - IEA,,,,,laydgeur,Matthieu Massart,Validée,2019-03-30,2020-04-26 00:00:00,2020-09-28 00:00:00,[10]
163,Combien de CO2 a été économisé grâce aux télépéages à 30 km/h sur les autoroutes ?,,QCM,2,3,Français,5 500 tonnes,110 000 tonnes,"5,5 millions de tonnes",110 millions de tonnes,b,True,"Le gain en émissions de CO2 grâce au télépéage à 30 km/h a été de 110 000 tonnes, ce qui correspond aux émissions annuelles d'environ 75 000 voitures (13200km par an à 111gCO2/km)",,,,,https://www.autoroutes.fr/FCKeditor/UserFiles/File/ASFA_Chiffres_Cles18(2).pdf,,,,,,laydgeur,,Écartée,2019-04-01,2020-04-26 00:00:00,2020-05-10 00:00:00,[33]
164,Quel est le premier pays importateur net de gaz au monde ?,,QCM,5,2,Français,Chine,Italie,Japon,Turquie,c,False,"Le premier pays importateur de gaz dans le monde est le Japon. La Chine est 2ème, l'Italie 4ème, et la Turquie 5ème.",,,,,https://www.iea.org/reports/key-world-energy-statistics-2019,Key World Energy Statistics 2020 – Analysis - IEA,,,,image alternative: https://www.connaissancedesenergies.org/sites/default/files/album_images/GNL-pays-exportateurs-pays-importateurs-dans-monde_zoom.png (import vs import net ?),laydgeur,,Écartée,2019-04-02,2020-04-26 00:00:00,2020-05-10 00:00:00,[41]
165,Quel pays en Europe émet le moins de gaz à effet de serre par habitant (en inventaire national) ?,,QCM,5,3,Français,Croatie,Malte,Suède,Roumanie,b,False,A peu près à égalité avec le Liechtenstein.,,,,,,,,,,image originale: https://raw.githubusercontent.com/raphodn/know-your-planet/master/data/images/questions/laydgeur/063.png,laydgeur,Matthieu Massart,Écartée,2019-04-03,2020-04-26 00:00:00,2020-09-28 00:00:00,[47]
166,"Dans le monde, combien y a-t-il de régions possédant des glaciers ? (exemple : les Alpes = 1 région)",,QCM,8,3,Français,7,19,27,45,b,True,Il y a dans le monde 19 grandes régions qui possèdent des glaciers,,,,,https://www.ipcc.ch/site/assets/uploads/2018/02/WG1AR5_Chapter04_FINAL.pdf,,,,,,laydgeur,,Écartée,2019-04-05,2020-04-26 00:00:00,2020-05-10 00:00:00,"[16, 48]"
167,En quelle année a été créé le premier réseau de stations météo en France ?,,QCM,6,2,Français,1778,1855,1892,1915,b,True,Le premier réseau de stations de mesures météo en France a été créé en 1855,,,http://www.meteofrance.fr/nous-connaitre/decouvrir-la-meteorologie/notre-histoire#,METEO FRANCE - Le site institutionnel de Météo-France,,,,,,,laydgeur,,Écartée,2019-04-05,2020-04-26 00:00:00,2020-05-07 00:00:00,"[1, 50, 64]"
168,Quelles ont été les émissions de gaz à effet de serre de The Walt Disney Company en 2018 ? (émissions directes + indirectes),,QCM,2,3,Français,190 000 tonnes CO2eq,"1,9 millions tonnes CO2eq",19 millions tonnes CO2eq,190 millions tonnes CO2eq,b,True,"Les émissions de gaz à effet de serre de The Walt Disney Company et de ses filiales dans le monde ont été de 1,9 millions de tonnes CO2eq. C’est un peu moins que les émissions de Malte (2,2 Mt).",,,,,https://thewaltdisneycompany.com/app/uploads/2019/03/2018-CSR-Report.pdf,,,,,,laydgeur,,Écartée,2019-04-08,2020-04-26 00:00:00,2020-05-10 00:00:00,[56]
169,"En France, à combien est estimée la séquestration de carbone dans la biomasse des forêts ? (en millions de tonnes CO2 équivalent)",,QCM,1,2,Français,10 Mt CO2eq,50 Mt CO2eq,250 Mt CO2eq,500 Mt CO2eq,b,True,La séquestration de carbone dans la biomasse des forêts françaises est estimée à 50 Mt CO2eq.,,,,,https://www.statistiques.developpement-durable.gouv.fr/sites/default/files/2018-12/datalab-46-chiffres-cles-du-climat-edition-2019-novembre2018_1.pdf,,,,"En France, la séquestration nette de carbone dans la biomasse des forêts est estimée à environ 50 Mt CO2éq, soit environ 12 % des émissions nationales de carbone fossile hors utilisation des terres, changement d’affectation des terres et foresterie (UTCATF, voir glossaire) – (Citepa, 2017).",,laydgeur,Matthieu Massart,Brouillon,2019-04-09,2020-04-26 00:00:00,2020-09-14 00:00:00,"[1, 14, 20]"
170,Quel pays est le premier producteur mondial de lignite ? (la lignite est un type de charbon humide avec un faible pouvoir calorifique),,QCM,5,2,Français,Allemagne,Chine,États-Unis,Inde,a,False,"Le premier producteur de lignite au monde est l’Allemagne, avec 171 millions de tonnes en 2017. C’est 2,3 fois la production de la Russie (2ème producteur mondial).",,,,,https://webstore.iea.org/coal-information-2019,IEA – International Energy Agency - IEA,,,,"la Chine n’en produit pas ?
tweet originale: https://twitter.com/laydgeur/status/1116058472104304640
image alternative: https://www.helgilibrary.com/charts/image/7792/0/",laydgeur,,Écartée,2019-04-10,2020-04-26 00:00:00,2020-06-24 00:00:00,[40]
